pageID,has_image,has_text,count_of_image,img_layout,error
tbbb_part2_1272,N,Y,0,NA,
tbbb_part2_1273,Y,Y,1,sgl,
tbbb_part2_1274,N,Y,0,NA,
tbbb_part2_1275,Y,Y,1,sgl,
tbbb_part2_1276,N,Y,0,NA,
tbbb_part2_1277,N,Y,0,NA,
tbbb_part2_1278,N,Y,0,NA,
tbbb_part2_1279,Y,Y,2,td,
tbbb_part2_1280,N,Y,0,NA,
tbbb_part2_1281,N,Y,0,NA,
tbbb_part2_1282,N,Y,0,NA,
tbbb_part2_1283,Y,Y,1,sgl,
tbbb_part2_1284,N,Y,0,NA,
tbbb_part2_1285,N,Y,0,NA,
tbbb_part2_1286,N,Y,0,NA,
tbbb_part2_1287,N,Y,0,NA,
tbbb_part2_1288,N,Y,0,NA,
tbbb_part2_1289,Y,Y,1,sgl,
tbbb_part2_1290,N,Y,0,NA,
tbbb_part2_1291,N,Y,0,NA,
tbbb_part2_1292,N,Y,0,NA,
tbbb_part2_1293,N,N,0,NA,
tbbb_part2_1294,N,Y,0,NA,
tbbb_part2_1295,N,N,0,NA,
tbbb_part2_1296,N,N,0,NA,
tbbb_part2_1297,N,N,0,NA,
tbbb_part2_1298,N,N,0,NA,
tbbb_part2_1299,N,Y,0,NA,
tbbb_part2_1300,N,Y,0,NA,
tbbb_part2_1301,N,Y,0,NA,
tbbb_part2_1302,N,N,0,NA,
tbbb_part2_1303,N,Y,0,NA,
tbbb_part2_1304,N,N,0,NA,
tbbb_part2_1305,N,Y,0,NA,
tbbb_part2_1306,N,Y,0,NA,
tbbb_part2_1307,Y,Y,5,td,
tbbb_part2_1308,N,Y,0,NA,
tbbb_part2_1309,N,Y,0,NA,
tbbb_part2_1310,N,Y,0,NA,
tbbb_part2_1311,Y,Y,1,sgl,
tbbb_part2_1312,N,Y,0,NA,
tbbb_part2_1313,Y,Y,1,sgl,
tbbb_part2_1314,N,Y,0,NA,
tbbb_part2_1315,Y,Y,1,sgl,
tbbb_part2_1316,N,Y,0,NA,
tbbb_part2_1317,N,Y,0,NA,
tbbb_part2_1318,N,Y,0,NA,
tbbb_part2_1319,Y,Y,1,sgl,
tbbb_part2_1320,N,Y,0,NA,
tbbb_part2_1321,N,Y,0,NA,
tbbb_part2_1322,N,Y,0,NA,
tbbb_part2_1323,N,Y,0,NA,
tbbb_part2_1324,N,Y,0,NA,
tbbb_part2_1325,Y,Y,1,sgl,
tbbb_part2_1326,N,Y,0,NA,
tbbb_part2_1327,N,Y,0,NA,
tbbb_part2_1328,N,Y,0,NA,
tbbb_part2_1329,N,Y,0,NA,
tbbb_part2_1330,N,Y,0,NA,
tbbb_part2_1331,Y,Y,1,sgl,
tbbb_part2_1332,N,Y,0,NA,
tbbb_part2_1333,N,Y,0,NA,
tbbb_part2_1334,N,Y,0,NA,
tbbb_part2_1335,N,Y,0,NA,
tbbb_part2_1336,N,Y,0,NA,
tbbb_part2_1337,Y,Y,1,sgl,
tbbb_part2_1338,N,Y,0,NA,
tbbb_part2_1339,N,Y,0,NA,
tbbb_part2_1340,N,Y,0,NA,
tbbb_part2_1341,N,Y,0,NA,
tbbb_part2_1342,N,Y,0,NA,
tbbb_part2_1343,Y,Y,1,sgl,
tbbb_part2_1344,N,Y,0,NA,
tbbb_part2_1345,N,Y,0,NA,
tbbb_part2_1346,N,Y,0,NA,
tbbb_part2_1347,N,Y,0,NA,
tbbb_part2_1348,N,Y,0,NA,
tbbb_part2_1349,Y,Y,1,sgl,
tbbb_part2_1350,N,Y,0,NA,
tbbb_part2_1351,N,Y,0,NA,
tbbb_part2_1352,N,Y,0,NA,
tbbb_part2_1353,N,Y,0,NA,
tbbb_part2_1354,N,Y,0,NA,
tbbb_part2_1355,Y,Y,3,td,
tbbb_part2_1356,N,Y,0,NA,
tbbb_part2_1357,N,Y,0,NA,
tbbb_part2_1358,N,Y,0,NA,
tbbb_part2_1359,N,Y,0,NA,
tbbb_part2_1360,N,Y,0,NA,
tbbb_part2_1361,Y,Y,4,td,
tbbb_part2_1362,N,Y,0,NA,
tbbb_part2_1363,N,Y,0,NA,
tbbb_part2_1364,N,Y,0,NA,
tbbb_part2_1365,Y,Y,3,td,
tbbb_part2_1366,N,Y,0,NA,
tbbb_part2_1367,N,Y,0,NA,
tbbb_part2_1368,N,Y,0,NA,
tbbb_part2_1369,N,Y,0,NA,
tbbb_part2_1370,N,Y,0,NA,
tbbb_part2_1371,Y,Y,1,sgl,
tbbb_part2_1372,N,Y,0,NA,
tbbb_part2_1373,N,Y,0,NA,
tbbb_part2_1374,N,Y,0,NA,
tbbb_part2_1375,N,Y,0,NA,
tbbb_part2_1376,N,Y,0,NA,
tbbb_part2_1377,N,Y,0,NA,
tbbb_part2_1378,N,Y,0,NA,
tbbb_part2_1379,Y,Y,1,sgl,
tbbb_part2_1380,N,Y,0,NA,
tbbb_part2_1381,N,Y,0,NA,
tbbb_part2_1382,N,Y,0,NA,
tbbb_part2_1383,Y,Y,1,sgl,
tbbb_part2_1384,N,Y,0,NA,
tbbb_part2_1385,N,Y,0,NA,
tbbb_part2_1386,N,Y,0,NA,
tbbb_part2_1387,N,Y,0,NA,
tbbb_part2_1388,N,Y,0,NA,
tbbb_part2_1389,Y,Y,1,sgl,
tbbb_part2_1390,Y,Y,1,sgl,
tbbb_part2_1391,N,Y,0,NA,
tbbb_part2_1392,N,Y,0,NA,
tbbb_part2_1393,N,Y,0,NA,
tbbb_part2_1394,N,Y,0,NA,
tbbb_part2_1395,N,Y,0,NA,
tbbb_part2_1396,Y,Y,1,sgl,
tbbb_part2_1397,Y,Y,1,sgl,
tbbb_part2_1398,N,Y,0,NA,
tbbb_part2_1399,N,Y,0,NA,
tbbb_part2_1400,N,Y,0,NA,
tbbb_part2_1401,N,Y,0,NA,
tbbb_part2_1402,N,Y,0,NA,
tbbb_part2_1403,Y,Y,1,sgl,
tbbb_part2_1404,N,Y,0,NA,
tbbb_part2_1405,N,Y,0,NA,
tbbb_part2_1406,N,Y,0,NA,
tbbb_part2_1407,Y,Y,1,sgl,
tbbb_part2_1408,N,Y,0,NA,
tbbb_part2_1409,N,Y,0,NA,
tbbb_part2_1410,N,Y,0,NA,
tbbb_part2_1411,N,Y,0,NA,
tbbb_part2_1412,Y,Y,1,sgl,
tbbb_part2_1413,Y,Y,3,td,
tbbb_part2_1414,N,Y,0,NA,
tbbb_part2_1415,N,Y,0,NA,
tbbb_part2_1416,N,Y,0,NA,
tbbb_part2_1417,Y,Y,2,td,
tbbb_part2_1418,N,Y,0,NA,
tbbb_part2_1419,N,Y,0,NA,
tbbb_part2_1420,N,Y,0,NA,
tbbb_part2_1421,Y,Y,3,td,
tbbb_part2_1422,N,Y,0,NA,
tbbb_part2_1423,N,Y,0,NA,
tbbb_part2_1424,N,Y,0,NA,
tbbb_part2_1425,N,N,0,NA,
tbbb_part2_1426,N,Y,0,NA,
tbbb_part2_1427,N,N,0,NA,
tbbb_part2_1428,N,N,0,NA,
tbbb_part2_1429,N,N,0,NA,
tbbb_part2_1430,N,N,0,NA,
tbbb_part2_1431,N,Y,0,NA,
tbbb_part2_1432,N,Y,0,NA,
tbbb_part2_1433,N,Y,0,NA,
tbbb_part2_1434,N,N,0,NA,
tbbb_part2_1435,N,Y,0,NA,
tbbb_part2_1436,N,N,0,NA,
tbbb_part2_1437,N,Y,0,NA,
tbbb_part2_1438,N,Y,0,NA,
tbbb_part2_1439,N,Y,0,NA,
tbbb_part2_1440,N,Y,0,NA,
tbbb_part2_1441,Y,Y,1,sgl,
tbbb_part2_1442,N,Y,0,NA,
tbbb_part2_1443,N,Y,0,NA,
tbbb_part2_1444,N,Y,0,NA,
tbbb_part2_1445,Y,Y,1,sgl,
tbbb_part2_1446,N,Y,0,NA,
tbbb_part2_1447,N,Y,0,NA,
tbbb_part2_1448,N,Y,0,NA,
tbbb_part2_1449,N,Y,0,NA,
tbbb_part2_1450,N,Y,0,NA,
tbbb_part2_1451,N,Y,0,NA,
tbbb_part2_1452,N,Y,0,NA,
tbbb_part2_1453,N,Y,0,NA,
tbbb_part2_1454,N,Y,0,NA,
tbbb_part2_1455,Y,Y,1,sgl,
tbbb_part2_1456,Y,Y,1,sgl,
tbbb_part2_1457,N,Y,0,NA,
tbbb_part2_1458,N,Y,0,NA,
tbbb_part2_1459,N,Y,0,NA,
tbbb_part2_1460,N,Y,0,NA,
tbbb_part2_1461,N,Y,0,NA,
tbbb_part2_1462,N,Y,0,NA,
tbbb_part2_1463,N,Y,0,NA,
tbbb_part2_1464,N,Y,0,NA,
tbbb_part2_1465,N,Y,0,NA,
tbbb_part2_1466,N,Y,0,NA,
tbbb_part2_1467,N,Y,0,NA,
tbbb_part2_1468,N,Y,0,NA,
tbbb_part2_1469,Y,Y,1,sgl,
tbbb_part2_1470,N,Y,0,NA,
tbbb_part2_1471,N,Y,0,NA,
tbbb_part2_1472,N,Y,0,NA,
tbbb_part2_1473,N,Y,0,NA,
tbbb_part2_1474,N,Y,0,NA,
tbbb_part2_1475,N,Y,0,NA,
tbbb_part2_1476,N,Y,0,NA,
tbbb_part2_1477,N,Y,0,NA,
tbbb_part2_1478,N,Y,0,NA,
tbbb_part2_1479,N,Y,0,NA,
tbbb_part2_1480,N,Y,0,NA,
tbbb_part2_1481,N,Y,0,NA,
tbbb_part2_1482,Y,Y,1,sgl,
tbbb_part2_1483,Y,Y,1,sgl,
tbbb_part2_1484,N,Y,0,NA,
tbbb_part2_1485,N,Y,0,NA,
tbbb_part2_1486,Y,Y,1,sgl,
tbbb_part2_1487,Y,Y,1,sgl,
tbbb_part2_1488,N,Y,0,NA,
tbbb_part2_1489,N,Y,0,NA,
tbbb_part2_1490,N,Y,0,NA,
tbbb_part2_1491,Y,Y,1,sgl,
tbbb_part2_1492,N,Y,0,NA,
tbbb_part2_1493,N,Y,0,NA,
tbbb_part2_1494,N,Y,0,NA,
tbbb_part2_1495,Y,Y,1,sgl,
tbbb_part2_1496,N,Y,0,NA,
tbbb_part2_1497,N,Y,0,NA,
tbbb_part2_1498,N,Y,0,NA,
tbbb_part2_1499,N,Y,0,NA,
tbbb_part2_1500,N,Y,0,NA,
tbbb_part2_1501,N,Y,0,NA,
tbbb_part2_1502,N,Y,0,NA,
tbbb_part2_1503,N,Y,0,NA,
tbbb_part2_1504,N,Y,0,NA,
tbbb_part2_1505,N,Y,0,NA,
tbbb_part2_1506,N,Y,0,NA,
tbbb_part2_1507,N,Y,0,NA,
tbbb_part2_1508,N,Y,0,NA,
tbbb_part2_1509,N,Y,0,NA,
tbbb_part2_1510,N,Y,0,NA,
tbbb_part2_1511,N,Y,0,NA,
tbbb_part2_1512,N,Y,0,NA,
tbbb_part2_1513,N,Y,0,NA,
tbbb_part2_1514,N,Y,0,NA,
tbbb_part2_1515,Y,Y,1,sgl,
tbbb_part2_1516,N,Y,0,NA,
tbbb_part2_1517,Y,Y,1,sgl,
tbbb_part2_1518,N,Y,0,NA,
tbbb_part2_1519,N,Y,0,NA,
tbbb_part2_1520,N,Y,0,NA,
tbbb_part2_1521,Y,Y,1,sgl,
tbbb_part2_1522,Y,Y,1,sgl,
tbbb_part2_1523,N,Y,0,NA,
tbbb_part2_1524,N,Y,0,NA,
tbbb_part2_1525,N,Y,0,NA,
tbbb_part2_1526,N,Y,0,NA,
tbbb_part2_1527,N,Y,0,NA,
tbbb_part2_1528,N,Y,0,NA,
tbbb_part2_1529,N,Y,0,NA,
tbbb_part2_1530,N,Y,0,NA,
tbbb_part2_1531,N,Y,0,NA,
tbbb_part2_1532,Y,Y,1,sgl,
tbbb_part2_1533,N,Y,0,NA,
tbbb_part2_1534,N,Y,0,NA,
tbbb_part2_1535,N,Y,0,NA,
tbbb_part2_1536,N,Y,0,NA,
tbbb_part2_1537,N,Y,0,NA,
tbbb_part2_1538,Y,Y,1,sgl,
tbbb_part2_1539,Y,Y,1,sgl,
tbbb_part2_1540,Y,Y,1,sgl,
tbbb_part2_1541,N,Y,0,NA,
tbbb_part2_1542,Y,Y,1,sgl,
tbbb_part2_1543,N,Y,0,NA,
tbbb_part2_1544,N,Y,0,NA,
tbbb_part2_1545,Y,Y,1,sgl,
tbbb_part2_1546,N,Y,0,NA,
tbbb_part2_1547,N,Y,0,NA,
tbbb_part2_1548,N,Y,0,NA,
tbbb_part2_1549,N,Y,0,NA,
tbbb_part2_1550,N,Y,0,NA,
tbbb_part2_1551,Y,Y,1,sgl,
tbbb_part2_1552,N,Y,0,NA,
tbbb_part2_1553,N,Y,0,NA,
tbbb_part2_1554,Y,Y,1,sgl,
tbbb_part2_1555,N,Y,0,NA,
tbbb_part2_1556,Y,Y,1,sgl,
tbbb_part2_1557,N,Y,0,NA,
tbbb_part2_1558,N,Y,0,NA,
tbbb_part2_1559,Y,Y,1,sgl,
tbbb_part2_1560,N,Y,0,NA,
tbbb_part2_1561,N,Y,0,NA,
tbbb_part2_1562,Y,Y,1,sgl,
tbbb_part2_1563,N,Y,0,NA,
tbbb_part2_1564,Y,Y,1,sgl,
tbbb_part2_1565,Y,Y,1,sgl,
tbbb_part2_1566,Y,Y,1,sgl,
tbbb_part2_1567,Y,Y,1,sgl,
tbbb_part2_1568,N,Y,0,NA,
tbbb_part2_1569,N,N,0,NA,
tbbb_part2_1570,N,Y,0,NA,
tbbb_part2_1571,N,N,0,NA,
tbbb_part2_1572,N,N,0,NA,
tbbb_part2_1573,N,N,0,NA,
tbbb_part2_1574,N,N,0,NA,
tbbb_part2_1575,N,Y,0,NA,
tbbb_part2_1576,N,Y,0,NA,
tbbb_part2_1577,N,Y,0,NA,
tbbb_part2_1578,N,N,0,NA,
tbbb_part2_1579,Y,Y,1,sgl,
tbbb_part2_1580,N,N,0,NA,
tbbb_part2_1581,Y,Y,1,sgl,
tbbb_part2_1582,Y,Y,1,sgl,
tbbb_part2_1583,Y,Y,1,sgl,
tbbb_part2_1584,N,Y,0,NA,
tbbb_part2_1585,N,Y,0,NA,
tbbb_part2_1586,N,Y,0,NA,
tbbb_part2_1587,N,Y,0,NA,
tbbb_part2_1588,N,Y,0,NA,
tbbb_part2_1589,Y,Y,1,sgl,
tbbb_part2_1590,N,Y,0,NA,
tbbb_part2_1591,N,Y,0,NA,
tbbb_part2_1592,N,Y,0,NA,
tbbb_part2_1593,N,Y,0,NA,
tbbb_part2_1594,Y,Y,1,sgl,
tbbb_part2_1595,N,Y,0,NA,
tbbb_part2_1596,N,Y,0,NA,
tbbb_part2_1597,N,Y,0,NA,
tbbb_part2_1598,N,Y,0,NA,
tbbb_part2_1599,N,Y,0,NA,
tbbb_part2_1600,N,Y,0,NA,
tbbb_part2_1601,N,Y,0,NA,
tbbb_part2_1602,N,Y,0,NA,
tbbb_part2_1603,N,Y,0,NA,
tbbb_part2_1604,N,Y,0,NA,
tbbb_part2_1605,N,Y,0,NA,
tbbb_part2_1606,Y,Y,1,sgl,
tbbb_part2_1607,N,Y,0,NA,
tbbb_part2_1608,Y,Y,1,sgl,
tbbb_part2_1609,N,Y,0,NA,
tbbb_part2_1610,N,Y,0,NA,
tbbb_part2_1611,N,Y,0,NA,
tbbb_part2_1612,N,Y,0,NA,
tbbb_part2_1613,N,Y,0,NA,
tbbb_part2_1614,N,Y,0,NA,
tbbb_part2_1615,N,Y,0,NA,
tbbb_part2_1616,N,Y,0,NA,
tbbb_part2_1617,Y,Y,1,sgl,
tbbb_part2_1618,N,Y,0,NA,
tbbb_part2_1619,N,Y,0,NA,
tbbb_part2_1620,N,Y,0,NA,
tbbb_part2_1621,Y,Y,1,sgl,
tbbb_part2_1622,N,Y,0,NA,
tbbb_part2_1623,Y,Y,1,sgl,
tbbb_part2_1624,N,Y,0,NA,
tbbb_part2_1625,N,Y,0,NA,
tbbb_part2_1626,N,Y,0,NA,
tbbb_part2_1627,N,Y,0,NA,
tbbb_part2_1628,N,Y,0,NA,
tbbb_part2_1629,N,Y,0,NA,
tbbb_part2_1630,N,Y,0,NA,
tbbb_part2_1631,N,Y,0,NA,
tbbb_part2_1632,N,Y,0,NA,
tbbb_part2_1633,N,Y,0,NA,
tbbb_part2_1634,N,Y,0,NA,
tbbb_part2_1635,N,Y,0,NA,
tbbb_part2_1636,N,Y,0,NA,
tbbb_part2_1637,Y,Y,1,sgl,
tbbb_part2_1638,N,Y,0,NA,
tbbb_part2_1639,N,Y,0,NA,
tbbb_part2_1640,Y,Y,1,sgl,
tbbb_part2_1641,N,Y,0,NA,
tbbb_part2_1642,N,Y,0,NA,
tbbb_part2_1643,N,Y,0,NA,
tbbb_part2_1644,N,Y,0,NA,
tbbb_part2_1645,N,Y,0,NA,
tbbb_part2_1646,Y,Y,1,sgl,
tbbb_part2_1647,N,Y,0,NA,
tbbb_part2_1648,N,Y,0,NA,
tbbb_part2_1649,N,Y,0,NA,
tbbb_part2_1650,Y,Y,1,sgl,
tbbb_part2_1651,N,Y,0,NA,
tbbb_part2_1652,N,Y,0,NA,
tbbb_part2_1653,Y,Y,1,sgl,
tbbb_part2_1654,N,Y,0,NA,
tbbb_part2_1655,N,Y,0,NA,
tbbb_part2_1656,N,Y,0,NA,
tbbb_part2_1657,N,Y,0,NA,
tbbb_part2_1658,N,Y,0,NA,
tbbb_part2_1659,N,Y,0,NA,
tbbb_part2_1660,N,Y,0,NA,
tbbb_part2_1661,N,Y,0,NA,
tbbb_part2_1662,N,Y,0,NA,
tbbb_part2_1663,N,Y,0,NA,
tbbb_part2_1664,N,Y,0,NA,
tbbb_part2_1665,N,Y,0,NA,
tbbb_part2_1666,N,Y,0,NA,
tbbb_part2_1667,N,Y,0,NA,
tbbb_part2_1668,Y,Y,1,sgl,
tbbb_part2_1669,N,Y,0,NA,
tbbb_part2_1670,N,Y,0,NA,
tbbb_part2_1671,N,Y,0,NA,
tbbb_part2_1672,Y,Y,1,sgl,
tbbb_part2_1673,N,Y,0,NA,
tbbb_part2_1674,N,Y,0,NA,
tbbb_part2_1675,N,Y,0,NA,
tbbb_part2_1676,N,Y,0,NA,
tbbb_part2_1677,N,Y,0,NA,
tbbb_part2_1678,N,Y,0,NA,
tbbb_part2_1679,N,Y,0,NA,
tbbb_part2_1680,N,Y,0,NA,
tbbb_part2_1681,N,Y,0,NA,
tbbb_part2_1682,N,Y,0,NA,
tbbb_part2_1683,N,Y,0,NA,
tbbb_part2_1684,Y,Y,1,sgl,
tbbb_part2_1685,N,Y,0,NA,
tbbb_part2_1686,N,Y,0,NA,
tbbb_part2_1687,N,Y,0,NA,
tbbb_part2_1688,N,Y,0,NA,
tbbb_part2_1689,N,Y,0,NA,
tbbb_part2_1690,N,Y,0,NA,
tbbb_part2_1691,Y,Y,1,sgl,
tbbb_part2_1692,N,Y,0,NA,
tbbb_part2_1693,N,Y,0,NA,
tbbb_part2_1694,N,Y,0,NA,
tbbb_part2_1695,N,Y,0,NA,
tbbb_part2_1696,N,Y,0,NA,
tbbb_part2_1697,N,Y,0,NA,
tbbb_part2_1698,Y,Y,1,sgl,
tbbb_part2_1699,N,Y,0,NA,
tbbb_part2_1700,N,Y,0,NA,
tbbb_part2_1701,N,Y,0,NA,
tbbb_part2_1702,N,Y,0,NA,
tbbb_part2_1703,N,Y,0,NA,
tbbb_part2_1704,N,Y,0,NA,
tbbb_part2_1705,N,Y,0,NA,
tbbb_part2_1706,N,Y,0,NA,
tbbb_part2_1707,N,Y,0,NA,
tbbb_part2_1708,N,Y,0,NA,
tbbb_part2_1709,N,Y,0,NA,
tbbb_part2_1710,N,Y,0,NA,
tbbb_part2_1711,N,Y,0,NA,
tbbb_part2_1712,N,Y,0,NA,
tbbb_part2_1713,N,Y,0,NA,
tbbb_part2_1714,N,Y,0,NA,
tbbb_part2_1715,N,N,0,NA,
tbbb_part2_1716,N,Y,0,NA,
tbbb_part2_1717,N,N,0,NA,
tbbb_part2_1718,N,N,0,NA,
tbbb_part2_1719,N,N,0,NA,
tbbb_part2_1720,N,N,0,NA,
tbbb_part2_1721,N,Y,0,NA,
tbbb_part2_1722,N,Y,0,NA,
tbbb_part2_1723,N,N,0,NA,
tbbb_part2_1724,N,N,0,NA,
tbbb_part2_1725,N,Y,0,NA,
tbbb_part2_1726,N,N,0,NA,
tbbb_part2_1727,N,Y,0,NA,
tbbb_part2_1728,N,Y,0,NA,
tbbb_part2_1729,N,Y,0,NA,
tbbb_part2_1730,N,Y,0,NA,
tbbb_part2_1731,N,Y,0,NA,
tbbb_part2_1732,N,Y,0,NA,
tbbb_part2_1733,N,Y,0,NA,
tbbb_part2_1734,Y,Y,1,sgl,
tbbb_part2_1735,Y,Y,1,sgl,
tbbb_part2_1736,N,Y,0,NA,
tbbb_part2_1737,N,Y,0,NA,
tbbb_part2_1738,N,Y,0,NA,
tbbb_part2_1739,N,Y,0,NA,
tbbb_part2_1740,N,Y,0,NA,
tbbb_part2_1741,N,Y,0,NA,
tbbb_part2_1742,N,Y,0,NA,
tbbb_part2_1743,N,Y,0,NA,
tbbb_part2_1744,N,Y,0,NA,
tbbb_part2_1745,N,Y,0,NA,
tbbb_part2_1746,N,Y,0,NA,
tbbb_part2_1747,N,Y,0,NA,
tbbb_part2_1748,N,Y,0,NA,
tbbb_part2_1749,N,Y,0,NA,
tbbb_part2_1750,N,Y,0,NA,
tbbb_part2_1751,N,Y,0,NA,
tbbb_part2_1752,N,Y,0,NA,
tbbb_part2_1753,N,Y,0,NA,
tbbb_part2_1754,N,Y,0,NA,
tbbb_part2_1755,N,Y,0,NA,
tbbb_part2_1756,N,Y,0,NA,
tbbb_part2_1757,N,Y,0,NA,
tbbb_part2_1758,N,Y,0,NA,
tbbb_part2_1759,N,Y,0,NA,
tbbb_part2_1760,N,Y,0,NA,
tbbb_part2_1761,N,Y,0,NA,
tbbb_part2_1762,N,Y,0,NA,
tbbb_part2_1763,N,Y,0,NA,
tbbb_part2_1764,N,Y,0,NA,
tbbb_part2_1765,N,Y,0,NA,
tbbb_part2_1766,N,Y,0,NA,
tbbb_part2_1767,N,Y,0,NA,
tbbb_part2_1768,N,Y,0,NA,
tbbb_part2_1769,N,Y,0,NA,
tbbb_part2_1770,N,Y,0,NA,
tbbb_part2_1771,N,Y,0,NA,
tbbb_part2_1772,Y,Y,1,sgl,
tbbb_part2_1773,Y,Y,1,sgl,
tbbb_part2_1774,Y,Y,1,sgl,
tbbb_part2_1775,N,Y,0,NA,
tbbb_part2_1776,N,Y,0,NA,
tbbb_part2_1777,N,Y,0,NA,
tbbb_part2_1778,N,Y,0,NA,
tbbb_part2_1779,N,Y,0,NA,
tbbb_part2_1780,Y,Y,1,sgl,
tbbb_part2_1781,N,Y,0,NA,
tbbb_part2_1782,Y,Y,1,sgl,
tbbb_part2_1783,N,Y,0,NA,
tbbb_part2_1784,Y,Y,1,sgl,
tbbb_part2_1785,Y,Y,1,sgl,
tbbb_part2_1786,Y,Y,1,sgl,
tbbb_part2_1787,Y,Y,1,sgl,
tbbb_part2_1788,Y,Y,1,sgl,
tbbb_part2_1789,N,Y,0,NA,
tbbb_part2_1790,Y,Y,1,sgl,
tbbb_part2_1791,N,Y,0,NA,
tbbb_part2_1792,N,Y,0,NA,
tbbb_part2_1793,Y,Y,1,sgl,
tbbb_part2_1794,Y,Y,1,sgl,
tbbb_part2_1795,N,Y,0,NA,
tbbb_part2_1796,Y,Y,1,sgl,
tbbb_part2_1797,N,Y,0,NA,
tbbb_part2_1798,N,Y,0,NA,
tbbb_part2_1799,N,Y,0,NA,
tbbb_part2_1800,Y,Y,1,sgl,
tbbb_part2_1801,N,Y,0,NA,
tbbb_part2_1802,N,Y,0,NA,
tbbb_part2_1803,Y,Y,1,sgl,
tbbb_part2_1804,N,Y,0,NA,
tbbb_part2_1805,N,Y,0,NA,
tbbb_part2_1806,Y,Y,1,sgl,
tbbb_part2_1807,N,Y,0,NA,
tbbb_part2_1808,Y,Y,1,sgl,
tbbb_part2_1809,N,Y,0,NA,
tbbb_part2_1810,N,Y,0,NA,
tbbb_part2_1811,N,Y,0,NA,
tbbb_part2_1812,N,Y,0,NA,
tbbb_part2_1813,N,Y,0,NA,
tbbb_part2_1814,N,Y,0,NA,
tbbb_part2_1815,N,Y,0,NA,
tbbb_part2_1816,N,Y,0,NA,
tbbb_part2_1817,N,Y,0,NA,
tbbb_part2_1818,N,Y,0,NA,
tbbb_part2_1819,N,Y,0,NA,
tbbb_part2_1820,Y,Y,1,sgl,
tbbb_part2_1821,Y,Y,1,sgl,
tbbb_part2_1822,N,Y,0,NA,
tbbb_part2_1823,N,Y,0,NA,
tbbb_part2_1824,Y,Y,1,sgl,
tbbb_part2_1825,Y,Y,1,sgl,
tbbb_part2_1826,N,Y,0,NA,
tbbb_part2_1827,N,Y,0,NA,
tbbb_part2_1828,Y,Y,1,sgl,
tbbb_part2_1829,Y,Y,1,sgl,
tbbb_part2_1830,Y,Y,1,sgl,
tbbb_part2_1831,N,Y,0,NA,
tbbb_part2_1832,Y,Y,1,sgl,
tbbb_part2_1833,Y,Y,1,sgl,
tbbb_part2_1834,N,Y,0,NA,
tbbb_part2_1835,N,N,0,NA,
tbbb_part2_1836,N,Y,0,NA,
tbbb_part2_1837,N,N,0,NA,
tbbb_part2_1838,N,N,0,NA,
tbbb_part2_1839,N,N,0,NA,
tbbb_part2_1840,N,N,0,NA,
tbbb_part2_1841,N,Y,0,NA,
tbbb_part2_1842,N,Y,0,NA,
tbbb_part2_1843,N,N,0,NA,
tbbb_part2_1844,N,N,0,NA,
tbbb_part2_1845,N,Y,0,NA,
tbbb_part2_1846,N,N,0,NA,
tbbb_part2_1847,N,Y,0,NA,
tbbb_part2_1848,N,Y,0,NA,
tbbb_part2_1849,N,Y,0,NA,
tbbb_part2_1850,N,Y,0,NA,
tbbb_part2_1851,N,Y,0,NA,
tbbb_part2_1852,N,Y,0,NA,
tbbb_part2_1853,Y,Y,1,sgl,
tbbb_part2_1854,Y,Y,1,sgl,
tbbb_part2_1855,N,Y,0,NA,
tbbb_part2_1856,Y,Y,1,sgl,
tbbb_part2_1857,N,Y,0,NA,
tbbb_part2_1858,N,Y,0,NA,
tbbb_part2_1859,Y,Y,1,sgl,
tbbb_part2_1860,Y,Y,3,td,
tbbb_part2_1861,N,Y,0,NA,
tbbb_part2_1862,Y,Y,1,sgl,
tbbb_part2_1863,N,Y,0,NA,
tbbb_part2_1864,N,Y,0,NA,
tbbb_part2_1865,Y,Y,6,td,
tbbb_part2_1866,Y,Y,6,td,
tbbb_part2_1867,Y,Y,6,td,
tbbb_part2_1868,Y,Y,6,td,
tbbb_part2_1869,Y,Y,2,td,
tbbb_part2_1870,Y,Y,6,td,
tbbb_part2_1871,Y,Y,1,sgl,
tbbb_part2_1872,N,Y,0,NA,
tbbb_part2_1873,Y,Y,1,sgl,
tbbb_part2_1874,Y,Y,1,sgl,
tbbb_part2_1875,N,Y,0,NA,
tbbb_part2_1876,N,Y,0,NA,
tbbb_part2_1877,N,Y,0,NA,
tbbb_part2_1878,N,Y,0,NA,
tbbb_part2_1879,N,Y,0,NA,
tbbb_part2_1880,N,Y,0,NA,
tbbb_part2_1881,N,Y,0,NA,
tbbb_part2_1882,N,Y,0,NA,
tbbb_part2_1883,Y,Y,1,sgl,
tbbb_part2_1884,N,Y,0,NA,
tbbb_part2_1885,N,Y,0,NA,
tbbb_part2_1886,Y,Y,1,sgl,
tbbb_part2_1887,N,Y,0,NA,
tbbb_part2_1888,N,Y,0,NA,
tbbb_part2_1889,N,Y,0,NA,
tbbb_part2_1890,N,Y,0,NA,
tbbb_part2_1891,N,Y,0,NA,
tbbb_part2_1892,N,Y,0,NA,
tbbb_part2_1893,N,Y,0,NA,
tbbb_part2_1894,N,Y,0,NA,
tbbb_part2_1895,N,Y,0,NA,
tbbb_part2_1896,N,Y,0,NA,
tbbb_part2_1897,N,Y,0,NA,
